6.3014744e+01
1.3352845e+02
6.6459994e+01
1.0421822e+02
6.5628652e+01
1.1650544e+02
8.9541581e+01
5.3551662e+03
2.2212127e+02
7.1618280e+02
4.9251010e+01
1.9906433e+02
8.3722786e+00
8.6730507e+00
1.0682752e+01
1.0493773e+01
