3.7699689e+01
1.0756364e+02
4.0509148e+01
9.2213608e+01
3.9538280e+01
9.4192057e+01
3.0577704e+02
5.1084324e+03
2.7072641e+02
8.5992513e+02
7.7834472e+01
2.8897637e+02
8.2011531e+00
8.2741873e+00
1.1313770e+01
1.1042659e+01
