0.000,0.0911
0.010,0.0870
0.020,0.0851
0.030,0.0846
0.040,0.0880
0.050,0.1000
0.060,0.1266
0.070,0.1837
0.080,0.2907
0.090,0.4577
0.100,0.5756
0.110,0.6399
0.120,0.6552
0.130,0.6418
0.140,0.6224
0.150,0.6009
0.160,0.5872
0.170,0.5855
0.180,0.5907
0.190,0.5918
0.200,0.5927
0.210,0.5959
0.220,0.5978
0.230,0.5904
0.240,0.5781
0.250,0.5609
0.260,0.5366
0.270,0.5142
0.280,0.4890
0.290,0.4560
0.300,0.4122
0.310,0.3784
0.320,0.3425
0.330,0.2948
0.340,0.2401
0.350,0.1882
0.360,0.1362
0.370,0.0934
0.380,0.0595
0.390,0.0801
0.400,0.0554
0.410,0.0455
0.420,0.0691
0.430,0.1033
0.440,0.1299
0.450,0.1457
0.460,0.1496
0.470,0.1432
0.480,0.1338
0.490,0.1276
0.500,0.1234
0.510,0.1183
0.520,0.1128
0.530,0.1088
0.540,0.1081
0.550,0.1092
0.560,0.1109
0.570,0.1094
0.580,0.1038
0.590,0.1002
0.600,0.1011
0.610,0.1035
0.620,0.1037
0.630,0.1030
0.640,0.1030
0.650,0.1031
0.660,0.1022
0.670,0.1012
0.680,0.1015
0.690,0.1026
0.700,0.1025
0.710,0.1010
0.720,0.0997
0.730,0.0994
0.740,0.0996
0.750,0.0997
0.760,0.0992
0.770,0.0979
0.780,0.0963
0.790,0.0966
0.800,0.0980
0.810,0.0988
0.820,0.0984
0.830,0.0967
0.840,0.0935
0.850,0.0911
