type,ID,name,start_node,end_node,start_diameter[SI],end_diameter[SI],start_thickness[SI],end_thickness[SI],length[SI],division_points,elastance_1[SI],res_start[SI],res_end[SI],visc_fact[1],k1[SI],k2[SI],k3[SI]
vis_f,A1,ecmo_pipe,n1,n2,0.05,0.05,0.003,0.003,0.005,5,2.92E+05,0,0,2.75,2.e6,-2253.,8.65e4

type,ID,name,valami,parameter,file name
node,n1,0,5.27E+11,
node,n2,0,5.27E+11,
