     A17, 1.1140642e+05, 1.1141250e+05, 9.0274252e-02, 8.7631934e-02,  4.4319993e-03, 4.0549557e-03, 6.7200744e-02, 6.7239645e-02, 2.5718656e-02, 2.5735627e-02, 1.2158707e+01, 1.2159150e+01
     A14, 1.1132708e+05, 1.1129314e+05, -1.9603721e-01, -2.0569519e-01,  2.1670796e-02, 2.1051147e-02, 2.5951992e-01, 2.5879900e-01, 8.1507945e-02, 8.1286297e-02, 6.7684319e+00, 6.7645578e+00
     A18, 1.1129047e+05, 1.1123832e+05, -2.2961552e-01, -2.4122427e-01,  2.0057398e-02, 1.8937410e-02, 2.4735061e-01, 2.4624299e-01, 7.6772683e-02, 7.6403806e-02, 6.8476187e+00, 6.8415381e+00
     A26, 1.1123857e+05, 1.1125045e+05, -6.3928907e-03, -1.8823674e-02,  1.1945647e-02, 9.0080956e-03, 1.7918805e-01, 1.7937884e-01, 5.1647479e-02, 5.1708764e-02, 7.5319079e+00, 7.5331266e+00
     A27, 1.1123999e+05, 1.1104535e+05, -3.3160058e-01, -3.4798824e-01,  1.6057818e-02, 1.2517030e-02, 2.1044913e-01, 2.0685619e-01, 6.2871231e-02, 6.1708318e-02, 7.1617370e+00, 7.1404790e+00
     A28, 1.1104558e+05, 1.1091475e+05, -3.9201064e-01, -3.9724184e-01,  1.1647565e-02, 1.1625928e-02, 1.8746071e-01, 1.8525492e-01, 5.4697023e-02, 5.3998241e-02, 7.3630167e+00, 7.3493394e+00
     A29, 1.1104562e+05, 1.1105141e+05, -2.6327396e-02, -2.7842549e-02,  7.1488517e-03, 6.3244156e-03, 1.3994957e-01, 1.4002732e-01, 3.8597073e-02, 3.8623237e-02, 8.1306591e+00, 8.1312136e+00
     A30, 1.1105152e+05, 1.1106115e+05, -3.2913159e-02, -3.4088986e-02,  4.6499526e-03, 4.3820909e-03, 1.1221599e-01, 1.1231873e-01, 2.9872670e-02, 2.9905026e-02, 8.8251799e+00, 8.8259951e+00
     A31, 1.1105990e+05, 1.1107838e+05, -3.5389520e-02, -3.9080547e-02,  4.8180683e-03, 3.9265050e-03, 1.0974486e-01, 1.0993471e-01, 2.9132721e-02, 2.9190396e-02, 8.9048093e+00, 8.9063327e+00
     A32, 1.1104923e+05, 1.1111252e+05, -5.5318944e-02, -5.8479920e-02,  2.7873282e-03, 2.6143049e-03, 8.3383175e-02, 8.3874318e-02, 2.1372892e-02, 2.1512916e-02, 9.9262655e+00, 9.9307655e+00
     A33, 1.1106176e+05, 1.1106137e+05, 1.0157089e-02, 7.1637327e-03,  3.7083129e-03, 3.4434247e-03, 9.8173699e-02, 9.8170914e-02, 2.5630992e-02, 2.5630743e-02, 9.2983047e+00, 9.2982811e+00
     A34, 1.1091536e+05, 1.1092619e+05, -5.3742787e-02, -5.6632010e-02,  7.2400629e-03, 6.5077000e-03, 1.3988017e-01, 1.4002172e-01, 3.8551058e-02, 3.8594780e-02, 8.0830713e+00, 8.0840750e+00
     A35, 1.1091512e+05, 1.1085623e+05, -4.2828886e-01, -4.2973759e-01,  1.0895065e-02, 1.0696902e-02, 1.7835438e-01, 1.7739865e-01, 5.1594286e-02, 5.1295835e-02, 7.4409181e+00, 7.4348830e+00
