6.3082946e+01
1.3363205e+02
6.6527169e+01
1.0429938e+02
6.5683273e+01
1.1658967e+02
8.9637638e+01
5.3547141e+03
2.2240820e+02
7.1668185e+02
4.9334897e+01
1.9941750e+02
8.3730250e+00
8.6737812e+00
1.0683272e+01
1.0494253e+01
