0,77.27652209
0.001,77.27719404
0.002,77.28002286
0.003,77.28515476
0.004,77.29268845
0.005,77.30276086
0.006,77.3154973
0.007,77.3310137
0.008,77.34946271
0.009,77.37095205
0.01,77.39563596
0.011,77.42363973
0.012,77.45510531
0.013,77.49018919
0.014,77.52900224
0.015,77.57171188
0.016,77.61844579
0.017,77.66935634
0.018,77.7245941
0.019,77.78428319
0.02,77.84858556
0.021,77.9176282
0.022,77.9915629
0.023,78.0705213
0.024,78.15463639
0.025,78.24404834
0.026,78.33887594
0.027,78.43925139
0.028,78.54529547
0.029,78.65713143
0.03,78.77487435
0.031,78.89862962
0.032,79.02849966
0.033,79.16459039
0.034,79.30698991
0.035,79.45578
0.036,79.61104072
0.037,79.77283587
0.038,79.94123698
0.039,80.11628885
0.04,80.29803816
0.041,80.48652903
0.042,80.681785
0.043,80.88383085
0.044,81.09266999
0.045,81.30830718
0.046,81.53073877
0.047,81.75994302
0.048,81.99588888
0.049,82.23854314
0.05,82.48784737
0.051,82.74375085
0.052,83.00617989
0.053,83.2750546
0.054,83.55030213
0.055,83.83180404
0.056,84.11946763
0.057,84.41317197
0.058,84.7127827
0.059,85.01819234
0.06,85.32922934
0.061,85.6457592
0.062,85.96762897
0.063,86.29464496
0.064,86.62667458
0.065,86.9635066
0.066,87.3049691
0.067,87.65087783
0.068,88.00100092
0.069,88.35517339
0.07,88.71316194
0.071,89.07475583
0.072,89.43975954
0.073,89.8079265
0.074,90.17906291
0.075,90.55293677
0.076,90.92932313
0.077,91.30801309
0.078,91.68877402
0.079,92.07137843
0.08,92.45561859
0.081,92.84125643
0.082,93.22807606
0.083,93.61586902
0.084,94.00439753
0.085,94.39346725
0.086,94.78287056
0.087,95.17238533
0.088,95.56184152
0.089,95.95102549
0.09,96.33975405
0.091,96.72786545
0.092,97.11515423
0.093,97.50148739
0.094,97.8866805
0.095,98.27058337
0.096,98.65305096
0.097,99.03393074
0.098,99.41311214
0.099,99.79044967
0.1,100.1658539
0.101,100.5392106
0.102,100.9104223
0.103,101.2794244
0.104,101.646117
0.105,102.0104614
0.106,102.372379
0.107,102.7318245
0.108,103.0887621
0.109,103.4431464
0.11,103.7949693
0.111,104.1442037
0.112,104.4908614
0.113,104.8349292
0.114,105.1764244
0.115,105.5153825
0.116,105.8518059
0.117,106.1857656
0.118,106.5172772
0.119,106.8463903
0.12,107.1731721
0.121,107.4976584
0.122,107.8199299
0.123,108.140045
0.124,108.458084
0.125,108.7741201
0.126,109.0882427
0.127,109.400541
0.128,109.7111009
0.129,110.02003
0.13,110.3274014
0.131,110.6333184
0.132,110.9378786
0.133,111.2411634
0.134,111.5432725
0.135,111.8442975
0.136,112.1443318
0.137,112.4434657
0.138,112.7417984
0.139,113.0394167
0.14,113.3364124
0.141,113.6328819
0.142,113.9288959
0.143,114.22454
0.144,114.5198919
0.145,114.8150167
0.146,115.1099845
0.147,115.404856
0.148,115.6996896
0.149,115.9945421
0.15,116.2894663
0.151,116.5845166
0.152,116.8797312
0.153,117.1751646
0.154,117.4708467
0.155,117.7668004
0.156,118.0630721
0.157,118.3596581
