7.4085605e+01,1.0555899e+02,7.7862181e+01,9.2818374e+01,7.7576769e+01,9.3899319e+01,7.1905453e+01,5.2880750e+03,1.0584743e+02,5.5834141e+02,1.9223037e+01,1.5673919e+02,6.0536921e+00,8.3821418e+00,1.0301086e+01,8.5721065e+00,
7.4090400e+01,1.0556296e+02,7.7866844e+01,9.2822672e+01,7.7581454e+01,9.3903558e+01,7.1909785e+01,5.2880167e+03,1.0577984e+02,5.5825542e+02,1.9209915e+01,1.5672386e+02,6.0536951e+00,8.3821449e+00,1.0301135e+01,8.5721094e+00,
7.4069913e+01,1.0554579e+02,7.7847012e+01,9.2804347e+01,7.7561581e+01,9.3885395e+01,7.1894586e+01,5.2882029e+03,1.0583400e+02,5.5833181e+02,1.9220273e+01,1.5673996e+02,6.0536921e+00,8.3821418e+00,1.0300995e+01,8.5721065e+00,
7.4071750e+01,1.0554726e+02,7.7848671e+01,9.2805861e+01,7.7563225e+01,9.3886899e+01,7.1926303e+01,5.2881881e+03,1.0583526e+02,5.5833266e+02,1.9220667e+01,1.5674001e+02,6.0536921e+00,8.3821418e+00,1.0300991e+01,8.5721065e+00,
7.4071229e+01,1.0554685e+02,7.7848161e+01,9.2805405e+01,7.7562718e+01,9.3886452e+01,7.1893093e+01,5.2882436e+03,1.0583003e+02,5.5833259e+02,1.9219649e+01,1.5674009e+02,6.0536921e+00,8.3821418e+00,1.0300949e+01,8.5721065e+00,
7.4075481e+01,1.0555027e+02,7.7852255e+01,9.2809230e+01,7.7566848e+01,9.3890213e+01,7.1898685e+01,5.2881564e+03,1.0584011e+02,5.5832878e+02,1.9221826e+01,1.5673756e+02,6.0536768e+00,8.3821211e+00,1.0301021e+01,8.5720855e+00,
7.4076898e+01,1.0554625e+02,7.7853363e+01,9.2809470e+01,7.7567831e+01,9.3886725e+01,7.1898190e+01,5.2880993e+03,1.0583785e+02,5.5850086e+02,1.9222814e+01,1.5687879e+02,6.0543433e+00,8.3848819e+00,1.0301024e+01,8.5712825e+00,
7.4043613e+01,1.0557013e+02,7.7858021e+01,9.2814507e+01,7.7572425e+01,9.3893864e+01,7.1900190e+01,5.2882428e+03,1.0583962e+02,5.5827775e+02,1.9223098e+01,1.5675693e+02,6.0536919e+00,8.3821391e+00,1.0301028e+01,8.5682260e+00,
7.4085981e+01,1.0554513e+02,7.7853602e+01,9.2810885e+01,7.7568209e+01,9.3891493e+01,7.1899916e+01,5.2881909e+03,1.0583995e+02,5.5835714e+02,1.9221263e+01,1.5676199e+02,6.0514579e+00,8.3747294e+00,1.0301023e+01,8.5604829e+00,
7.4080190e+01,1.0554632e+02,7.7854009e+01,9.2809159e+01,7.7568287e+01,9.3889916e+01,7.1897319e+01,5.2882266e+03,1.0583921e+02,5.5833602e+02,1.9219889e+01,1.5668608e+02,6.0492416e+00,8.3747562e+00,1.0301015e+01,8.5721338e+00,
7.4076780e+01,1.0554005e+02,7.7852471e+01,9.2800234e+01,7.7567014e+01,9.3881720e+01,7.1894898e+01,5.2880990e+03,1.0585444e+02,5.5936871e+02,1.9212667e+01,1.5713406e+02,6.0531151e+00,8.3820496e+00,1.0300995e+01,8.5721066e+00,
7.4067120e+01,1.0555901e+02,7.7861332e+01,9.2810670e+01,7.7575572e+01,9.3888052e+01,7.1898174e+01,5.2883191e+03,1.0583986e+02,5.5815528e+02,1.9221375e+01,1.5662132e+02,6.0536690e+00,8.3821040e+00,1.0296656e+01,8.5681900e+00,
7.4081798e+01,1.0554591e+02,7.7855621e+01,9.2810002e+01,7.7569809e+01,9.3890334e+01,7.1907128e+01,5.2882692e+03,1.0583891e+02,5.5831372e+02,1.9221291e+01,1.5674125e+02,6.0514550e+00,8.3784330e+00,1.0301018e+01,8.5721056e+00,
7.4086809e+01,1.0551613e+02,7.7860368e+01,9.2795867e+01,7.7575914e+01,9.3873869e+01,7.1898556e+01,5.2881789e+03,1.0583224e+02,5.5769326e+02,1.9227129e+01,1.5657051e+02,6.0538943e+00,8.3823681e+00,1.0300996e+01,8.5645779e+00,
7.4074597e+01,1.0555450e+02,7.7851772e+01,9.2811481e+01,7.7566393e+01,9.3893524e+01,7.1900056e+01,5.2881811e+03,1.0583654e+02,5.5800553e+02,1.9223935e+01,1.5660930e+02,6.0542263e+00,8.3822249e+00,1.0301031e+01,8.5682257e+00,
7.4087974e+01,1.0554266e+02,7.7848262e+01,9.2807197e+01,7.7562963e+01,9.3889714e+01,7.1898700e+01,5.2880779e+03,1.0583955e+02,5.5840028e+02,1.9221009e+01,1.5676354e+02,6.0536997e+00,8.3821526e+00,1.0305346e+01,8.5721171e+00,
7.4070030e+01,1.0555346e+02,7.7851064e+01,9.2808482e+01,7.7565733e+01,9.3889748e+01,7.1895691e+01,5.2881070e+03,1.0583964e+02,5.5832982e+02,1.9221607e+01,1.5672981e+02,6.0559282e+00,8.3858530e+00,1.0301028e+01,8.5721066e+00,
7.4070602e+01,1.0556339e+02,7.7849443e+01,9.2814237e+01,7.7563787e+01,9.3896154e+01,7.1899948e+01,5.2881146e+03,1.0584235e+02,5.5855145e+02,1.9220650e+01,1.5681195e+02,6.0558727e+00,8.3857953e+00,1.0301041e+01,8.5720501e+00,
7.4074920e+01,1.0555238e+02,7.7851932e+01,9.2810449e+01,7.7566515e+01,9.3891995e+01,7.1899379e+01,5.2881734e+03,1.0583788e+02,5.5813400e+02,1.9223059e+01,1.5665580e+02,6.0542769e+00,8.3822762e+00,1.0301025e+01,8.5682782e+00,
7.4082453e+01,1.0554551e+02,7.7849858e+01,9.2808087e+01,7.7564528e+01,9.3889926e+01,7.1898624e+01,5.2881103e+03,1.0583913e+02,5.5837299e+02,1.9221116e+01,1.5675517e+02,6.0537011e+00,8.3821538e+00,1.0305663e+01,8.5721182e+00,
7.4072511e+01,1.0555204e+02,7.7851540e+01,9.2808756e+01,7.7566168e+01,9.3889933e+01,7.1898594e+01,5.2881266e+03,1.0583916e+02,5.5833321e+02,1.9221537e+01,1.5673496e+02,6.0559276e+00,8.3858528e+00,1.0301023e+01,8.5721064e+00,
7.4073377e+01,1.0555627e+02,7.7850887e+01,9.2811429e+01,7.7565362e+01,9.3892963e+01,7.1898877e+01,5.2881397e+03,1.0584009e+02,5.5843146e+02,1.9220992e+01,1.5677227e+02,6.0558451e+00,8.3820493e+00,1.0301026e+01,8.5720147e+00,
7.4075034e+01,1.0555272e+02,7.7852032e+01,9.2810059e+01,7.7566633e+01,9.3891703e+01,7.1899498e+01,5.2881539e+03,1.0583816e+02,5.5822982e+02,1.9222267e+01,1.5670194e+02,6.0536535e+00,8.3821032e+00,1.0301030e+01,8.5681885e+00,
7.4081192e+01,1.0554848e+02,7.7850798e+01,9.2808118e+01,7.7565359e+01,9.3889847e+01,7.1898904e+01,5.2881157e+03,1.0584005e+02,5.5835984e+02,1.9221282e+01,1.5674363e+02,6.0536873e+00,8.3821363e+00,1.0300709e+01,8.5721011e+00,
7.4072397e+01,1.0555211e+02,7.7851670e+01,9.2808899e+01,7.7566294e+01,9.3889988e+01,7.1895698e+01,5.2881342e+03,1.0584003e+02,5.5833068e+02,1.9221525e+01,1.5673392e+02,6.0559281e+00,8.3821419e+00,1.0301029e+01,8.5721065e+00,
7.4072378e+01,1.0555747e+02,7.7851020e+01,9.2811634e+01,7.7565434e+01,9.3893219e+01,7.1900163e+01,5.2881160e+03,1.0584184e+02,5.5843865e+02,1.9221035e+01,1.5676901e+02,6.0537095e+00,8.3821589e+00,1.0301040e+01,8.5682452e+00,
7.4075587e+01,1.0555018e+02,7.7852351e+01,9.2809388e+01,7.7566932e+01,9.3890265e+01,7.1898866e+01,5.2881531e+03,1.0583945e+02,5.5831173e+02,1.9221581e+01,1.5673119e+02,6.0536802e+00,8.3821291e+00,1.0301024e+01,8.5720940e+00,
7.4075277e+01,1.0554943e+02,7.7852159e+01,9.2809404e+01,7.7566767e+01,9.3890377e+01,7.1898860e+01,5.2881514e+03,1.0583933e+02,5.5833743e+02,1.9221583e+01,1.5674429e+02,6.0536955e+00,8.3821462e+00,1.0301023e+01,8.5721108e+00,
7.4076063e+01,1.0555010e+02,7.7852406e+01,9.2809242e+01,7.7566959e+01,9.3890266e+01,7.1899111e+01,5.2881506e+03,1.0583943e+02,5.5833603e+02,1.9221531e+01,1.5674053e+02,6.0536924e+00,8.3821419e+00,1.0301024e+01,8.5721065e+00,
7.4075788e+01,1.0555043e+02,7.7852139e+01,9.2809589e+01,7.7566702e+01,9.3890410e+01,7.1898597e+01,5.2881585e+03,1.0583936e+02,5.5835110e+02,1.9221597e+01,1.5675011e+02,6.0537024e+00,8.3821598e+00,1.0301023e+01,8.5721252e+00,
