7.2068875e+01
1.4687472e+02
7.4307388e+01
1.1671581e+02
7.3194031e+01
1.2950408e+02
1.0932791e+02
5.9642175e+03
2.3602542e+02
6.9606749e+02
5.2274749e+01
1.8246635e+02
8.5738327e+00
9.0138015e+00
1.0203456e+01
9.7314749e+00
