vis,A17d,A17d,cj,1a,0.007,0.007,0.0007,0.0007,0.03,2,9.32E+05,9.32E+05,1.30E+04,0,0.000E+00
vis,A18,A18,1a,2p,0.0035,0.0035,0.00035,0.00035,0.1,4,1.51E+06,1.51E+06,1.30E+04,0,3.376E+10
vis,A19,A19,1a,1p,0.0036,0.0036,0.00036,0.00036,0.1,4,1.51E+06,1.51E+06,1.30E+04,0,4.473E+09
vis,A20,A20,2a,11p,0.0036,0.0036,0.00036,0.00036,0.1,4,1.28E+06,1.28E+06,1.30E+04,0,4.473E+09
vis,A21,A21,2a,12p,0.0035,0.0035,0.00035,0.00035,0.1,4,1.28E+06,1.28E+06,1.30E+04,0,3.376E+10
vis,A22p,A22p,4a,cb,0.0074,0.0074,0.00074,0.00074,0.03,2,6.46E+05,6.46E+05,1.30E+04,0,0.000E+00
vis,A22d,A22d,cb,2a,0.007,0.007,0.0007,0.0007,0.06,3,8.05E+05,8.05E+05,1.30E+04,0,0.000E+00
vis,A23,A23,5a,13p,0.004,0.004,0.0004,0.0004,0.148,5,1.45E+06,1.45E+06,1.30E+04,0,4.473E+09
vis,A25,A25,4a,5a,0.0084,0.0084,0.00084,0.00084,0.068,4,5.43E+05,5.43E+05,1.30E+04,0,0.000E+00
vis,A28,A28,5a,8a,0.006,0.006,0.0006,0.0006,0.07,4,5.72E+05,5.72E+05,1.30E+04,0,0.000E+00
vis,A29,A29,5a,14p,0.003,0.003,0.0003,0.0003,0.15,9,6.19E+05,6.19E+05,1.30E+04,0,1.889E+10
vis,A31,A31,8a,17p,0.003,0.003,0.0003,0.0003,0.15,9,6.72E+05,6.72E+05,1.30E+04,0,2.733E+10
vis,A32,A32,9a,10a,0.0035,0.0035,0.00035,0.00035,0.03,2,8.08E+05,8.08E+05,1.30E+04,0,0.000E+00
vis,A33,A33,10a,19p,0.0018,0.0018,0.00018,0.00018,0.079,4,9.17E+05,9.17E+05,1.30E+04,0,7.033E+10
vis,A34,A34,10a,20p,0.0035,0.0035,0.00035,0.00035,0.17,8,1.07E+06,1.07E+06,1.30E+04,0,0.000E+00
vis,A35p,A35p,9a,rb,0.0032,0.0032,0.00032,0.00032,0.19,8,1.05E+06,1.05E+06,1.30E+04,0,0.000E+00
vis,A35d,A35d,rb,18p,0.0032,0.0032,0.00032,0.00032,0.05,2,1.15E+06,1.15E+06,1.30E+04,0,2.452E+10
vis,A36,A36,8a,9a,0.005,0.005,0.0005,0.0005,0.25,12,7.72E+05,7.72E+05,1.30E+04,0,0.000E+00
vis,A37,A37,20a,21a,0.01,0.01,0.001,0.001,0.06,4,6.18E+05,6.18E+05,1.30E+04,4220000,0.000E+00
vis,A38,A38,20a,22a,0.01,0.01,0.001,0.001,0.06,4,6.18E+05,6.18E+05,1.30E+04,4220000,0.000E+00
vis,A39,A39,22a,22p,0.004,0.004,0.0004,0.0004,0.05,3,6.41E+05,6.41E+05,1.30E+04,0,1.206E+10
vis,A40,A40,21a,21p,0.004,0.004,0.0004,0.0004,0.05,3,6.41E+05,6.41E+05,1.30E+04,0,1.206E+10
vis,A41,A41,22a,16a,0.006,0.006,0.0006,0.0006,0.06,4,6.46E+05,6.46E+05,1.30E+04,0,0.000E+00
vis,A42,A42,21a,17a,0.006,0.006,0.0006,0.0006,0.06,4,6.46E+05,6.46E+05,1.30E+04,0,0.000E+00
vis,A43,A43,16a,24p,0.005,0.005,0.0005,0.0005,0.146,8,7.31E+05,7.31E+05,1.30E+04,0,1.399E+10
vis,A44,A44,16a,18a,0.005,0.005,0.0005,0.0005,0.46,23,1.01E+06,1.01E+06,1.30E+04,0,0.000E+00
vis,A45,A45,17a,23p,0.005,0.005,0.0005,0.0005,0.146,8,7.31E+05,7.31E+05,1.30E+04,0,1.399E+10
vis,A46,A46,17a,19a,0.005,0.005,0.0005,0.0005,0.46,23,1.01E+06,1.01E+06,1.30E+04,0,0.000E+00
vis,A47,A47,18a,28p,0.0045,0.0045,0.00045,0.00045,0.25,10,1.35E+06,1.35E+06,1.30E+04,0,1.399E+10
vis,A48,A48,18a,26p,0.0026,0.0026,0.00026,0.00026,0.342,12,1.51E+06,1.51E+06,1.30E+04,0,1.399E+10
vis,A49,A49,19a,25p,0.0026,0.0026,0.00026,0.00026,0.342,12,1.51E+06,1.51E+06,1.30E+04,0,1.399E+10
vis,A50,A50,19a,27p,0.0045,0.0045,0.00045,0.00045,0.25,10,1.35E+06,1.35E+06,1.30E+04,0,1.399E+10

sziv,C,0,P,P_centralis_W00
elag,1a,0,0,
elag,2a,0,0,
elag,3a,0,0,
elag,4a,0,0,
elag,5a,0,0,
elag,8a,0,9163428571,
elag,9a,0,9163428571,
elag,10a,0,9163428571,
elag,13a,0,9163428571,
elag,14a,0,9163428571,
elag,15a,0,9163428571,
elag,16a,0,4573676190,
elag,17a,0,4573676190,
elag,18a,0,13021714286,
elag,19a,0,13021714286,
elag,20a,0,1655847619,
elag,21a,0,3954742857,
elag,22a,0,3954742857,
elag,23a,0,330365714.3,
elag,31a,0,0,
elag,rb,0,0,
elag,rj,0,0,
elag,cb,0,0,
elag,cj,0,0,
perif,1p,0,
perif,2p,0,
perif,3p,0,
perif,4p,0,
perif,5p,0,
perif,6p,0,
perif,7p,0,
perif,8p,0,
perif,9p,0,
perif,10p,0,
perif,11p,0,
perif,12p,0,
perif,13p,0,
perif,14p,0,
perif,17p,0,
perif,18p,0,
perif,19p,0,
perif,20p,0,
perif,21p,0,
perif,22p,0,
perif,23p,0,
perif,24p,0,
perif,25p,0,
perif,26p,0,
perif,27p,0,
perif,28p,0,
perif,32p,0,
