0,1.939
0.008,1.865
0.017,1.823
0.026,1.805
0.034,1.83
0.042,1.937
0.051,2.185
0.06,2.666
0.068,3.667
0.077,5.39
0.085,7.964
0.094,10.62
0.102,12.524
0.111,13.635
0.119,13.912
0.127,13.731
0.136,13.412
0.145,13.041
0.153,12.702
0.161,12.492
0.17,12.461
0.179,12.555
0.187,12.588
0.196,12.606
0.204,12.642
0.213,12.693
0.221,12.707
0.23,12.574
0.238,12.356
0.246,12.066
0.255,11.679
0.264,11.254
0.272,10.837
0.28,10.372
0.289,9.775
0.298,9.006
0.306,8.341
0.315,7.71
0.323,6.985
0.331,6.1
0.34,5.11
0.349,4.171
0.357,3.231
0.366,2.398
0.374,1.699
0.383,1.376
0.391,1.652
0.399,1.205
0.408,1.011
0.416,1.295
0.425,1.835
0.434,2.397
0.442,2.832
0.451,3.105
0.459,3.176
0.468,3.082
0.476,2.928
0.484,2.788
0.493,2.689
0.501,2.61
0.51,2.518
0.519,2.418
0.527,2.341
0.536,2.307
0.544,2.31
0.552,2.333
0.561,2.357
0.569,2.33
0.578,2.233
0.587,2.159
0.595,2.142
0.604,2.17
0.612,2.204
0.621,2.206
0.629,2.194
0.637,2.192
0.646,2.193
0.654,2.186
0.663,2.169
0.672,2.155
0.68,2.16
0.689,2.18
0.697,2.182
0.706,2.164
0.714,2.139
0.722,2.12
0.731,2.116
0.739,2.12
0.748,2.122
0.757,2.115
0.765,2.097
0.774,2.072
0.782,2.051
0.79,2.057
0.799,2.083
0.807,2.099
0.816,2.098
0.825,2.078
0.833,2.038
0.842,1.982
0.85,1.939
