0,7.420811374
0.01,7.400565122
0.02,7.37481487
0.03,7.345104597
0.04,7.313009226
0.05,7.279685638
0.06,7.245921757
0.07,7.211992323
0.08,7.178015264
0.09,7.144029444
0.1,7.110043625
0.11,7.076057806
0.12,7.042071986
0.13,7.008086167
0.14,6.974156084
0.15,6.940772734
0.16,6.910063045
0.17,6.888526765
0.18,6.892784632
0.19,6.960487051
0.2,7.168905539
0.21,7.663685827
0.22,8.698025916
0.23,10.67563093
0.24,14.18232942
0.25,19.98758599
0.26,29.00174325
0.27,42.18764846
0.28,60.44136072
0.29,84.46521011
0.3,114.6510609
0.31,150.9806954
0.32,192.9511259
0.33,239.5454194
0.34,289.2653821
0.35,340.2128389
0.36,390.1789693
0.37,436.6022659
0.38,476.4951339
0.39,506.291256
0.4,521.8818669
0.41,515.0094189
0.42,481.2479816
0.43,416.9339425
0.44,326.0136202
0.45,223.3642452
0.46,130.2008108
0.47,62.75510814
0.48,24.31618033
0.49,7.668168904
0.5,3.159671395
0.51,5.347079561
0.52,8.732525818
0.53,13.764341
0.54,20.94134898
0.55,30.75574949
0.56,43.60701412
0.57,59.6935989
0.58,78.89881683
0.59,100.6957891
0.6,124.1005654
0.61,150.5640192
0.62,180.4601466
0.63,215.6867078
0.64,256.3732406
0.65,297.8032513
0.66,330.751135
0.67,346.4661919
0.68,341.804281
0.69,319.7570405
0.7,286.2157734
0.71,246.0551313
0.72,205.0736699
0.73,165.9017987
0.74,130.4853864
0.75,100.0056129
0.76,74.93048504
0.77,55.15206315
0.78,40.16049807
0.79,29.22146444
0.8,21.52531841
0.81,16.29675574
0.82,12.86144399
0.83,10.67501358
0.84,9.324415519
0.85,8.51255744
0.86,8.035556301
0.87,7.759222179
0.88,7.59854875
