p4
data of edges
type, name, node start, node end, initial condition [SI], parameter [SI]
node, Ll_p10_Q1, 1.000e+05
node, Ll_p10_Q2, 1.000e+05
node, Ll_p10_Q3, 1.000e+05
node, Ll_p10_Q4, 1.000e+05



p11
data of edges
type, name, node start, node end, initial condition [SI], parameter [SI]
resistor, Ll_p11_R0, Ll_p11_n1, Ll_p11_P1, 0.000e+00, 1.145e+10
resistor, Ll_p11_R1, Ll_p11_P1, Ll_p11_Q1, 0.000e+00, 4.202e+10
resistor, Ll_p11_R2, Ll_p11_P2, Ll_p11_Q2, 0.000e+00, 1.616e+10
resistor, Ll_p11_R3, Ll_p11_P3, Ll_p11_Q3, 0.000e+00, 5.172e+09
resistor, Ll_p11_R4, Ll_p11_P4, Ll_p11_Q4, 0.000e+00, 1.289e+09
capacitor, Ll_p11_C1, Ll_p11_P1, g, 0.000e+00, 7.822e-12
capacitor, Ll_p11_C2, Ll_p11_P2, g, 0.000e+00, 7.822e-13
capacitor, Ll_p11_C3, Ll_p11_P3, g, 0.000e+00, 6.034e-11
capacitor, Ll_p11_C4, Ll_p11_P4, g, 0.000e+00, 1.173e-09
inductor, Ll_p11_L1, Ll_p11_Q1, Ll_p11_P2, 0.000e+00, 3.222e+07
inductor, Ll_p11_L2, Ll_p11_Q2, Ll_p11_P3, 0.000e+00, 5.369e+06
inductor, Ll_p11_L3, Ll_p11_Q3, Ll_p11_P4, 0.000e+00, 9.665e+06
inductor, Ll_p11_L4, Ll_p11_Q4, g, 0.000e+00, 1.074e+07

data of nodes
type, name, initial condition [SI]
node, Ll_p11_n1, 1.000e+05
node, Ll_p11_P1, 1.000e+05
node, Ll_p11_P2, 1.000e+05
node, Ll_p11_P3, 1.000e+05
node, Ll_p11_P4, 1.000e+05
node, Ll_p11_Q1, 1.000e+05
node, Ll_p11_Q2, 1.000e+05
node, Ll_p11_Q3, 1.000e+05
node, Ll_p11_Q4, 1.000e+05



p12
ldata of edges
type, name, node start, node end, initial condition [SI], parameter [SI]
resistor, Ll_p12_R0, Ll_p12_n1, Ll_p12_P1, 0.000e+00, 8.935e+09
resistor, Ll_p12_R1, Ll_p12_P1, Ll_p12_Q1, 0.000e+00, 2.394e+10
resistor, Ll_p12_R2, Ll_p12_P2, Ll_p12_Q2, 0.000e+00, 9.204e+09
resistor, Ll_p12_R3, Ll_p12_P3, Ll_p12_Q3, 0.000e+00, 2.955e+09
resistor, Ll_p12_R4, Ll_p12_P4, Ll_p12_Q4, 0.000e+00, 7.342e+08
capacitor, Ll_p12_C1, Ll_p12_P1, g, 0.000e+00, 1.284e-11
capacitor, Ll_p12_C2, Ll_p12_P2, g, 0.000e+00, 1.284e-12
capacitor, Ll_p12_C3, Ll_p12_P3, g, 0.000e+00, 3.798e-11
capacitor, Ll_p12_C4, Ll_p12_P4, g, 0.000e+00, 9.550e-10
inductor, Ll_p12_L1, Ll_p12_Q1, Ll_p12_P2, 0.000e+00, 2.507e+07
inductor, Ll_p12_L2, Ll_p12_Q2, Ll_p12_P3, 0.000e+00, 4.118e+06
inductor, Ll_p12_L3, Ll_p12_Q3, Ll_p12_P4, 0.000e+00, 7.521e+06
inductor, Ll_p12_L4, Ll_p12_Q4, g, 0.000e+00, 8.237e+06

data of nodes
type, name, initial condition [SI]
node, Ll_p12_n1, 1.000e+05
node, Ll_p12_P1, 1.000e+05
node, Ll_p12_P2, 1.000e+05
node, Ll_p12_P3, 1.000e+05
node, Ll_p12_P4, 1.000e+05
node, Ll_p12_Q1, 1.000e+05
node, Ll_p12_Q2, 1.000e+05
node, Ll_p12_Q3, 1.000e+05
node, Ll_p12_Q4, 1.000e+05



p13
data of edges
type, name, node start, node end, initial condition [SI], parameter [SI]
resistor, Ll_p13_R0, Ll_p13_n1, Ll_p13_P1, 0.000e+00, 7.986e+09
resistor, Ll_p13_R1, Ll_p13_P1, Ll_p13_Q1, 0.000e+00, 2.455e+10
resistor, Ll_p13_R2, Ll_p13_P2, Ll_p13_Q2, 0.000e+00, 9.446e+09
resistor, Ll_p13_R3, Ll_p13_P3, Ll_p13_Q3, 0.000e+00, 3.025e+09
resistor, Ll_p13_R4, Ll_p13_P4, Ll_p13_Q4, 0.000e+00, 7.582e+08
capacitor, Ll_p13_C1, Ll_p13_P1, g, 0.000e+00, 1.240e-11
capacitor, Ll_p13_C2, Ll_p13_P2, g, 0.000e+00, 1.240e-12
capacitor, Ll_p13_C3, Ll_p13_P3, g, 0.000e+00, 3.843e-11
capacitor, Ll_p13_C4, Ll_p13_P4, g, 0.000e+00, 4.835e-10
inductor, Ll_p13_L1, Ll_p13_Q1, Ll_p13_P2, 0.000e+00, 1.694e+07
inductor, Ll_p13_L2, Ll_p13_Q2, Ll_p13_P3, 0.000e+00, 2.823e+06
inductor, Ll_p13_L3, Ll_p13_Q3, Ll_p13_P4, 0.000e+00, 5.001e+06
inductor, Ll_p13_L4, Ll_p13_Q4, g, 0.000e+00, 5.566e+06

data of nodes
type, name, initial condition [SI]
node, Ll_p13_n1, 1.000e+05
node, Ll_p13_P1, 1.000e+05
node, Ll_p13_P2, 1.000e+05
node, Ll_p13_P3, 1.000e+05
node, Ll_p13_P4, 1.000e+05
node, Ll_p13_Q1, 1.000e+05
node, Ll_p13_Q2, 1.000e+05
node, Ll_p13_Q3, 1.000e+05
node, Ll_p13_Q4, 1.000e+05



p14
data of edges
type, name, node start, node end, initial condition [SI], parameter [SI]
resistor, Ll_p14_R0, Ll_p14_n1, Ll_p14_P1, 0.000e+00, 8.298e+09
resistor, Ll_p14_R1, Ll_p14_P1, Ll_p14_Q1, 0.000e+00, 2.940e+10
resistor, Ll_p14_R2, Ll_p14_P2, Ll_p14_Q2, 0.000e+00, 1.132e+10
resistor, Ll_p14_R3, Ll_p14_P3, Ll_p14_Q3, 0.000e+00, 3.625e+09
resistor, Ll_p14_R4, Ll_p14_P4, Ll_p14_Q4, 0.000e+00, 9.011e+08
capacitor, Ll_p14_C1, Ll_p14_P1, g, 0.000e+00, 1.098e-11
capacitor, Ll_p14_C2, Ll_p14_P2, g, 0.000e+00, 1.098e-12
capacitor, Ll_p14_C3, Ll_p14_P3, g, 0.000e+00, 3.245e-11
capacitor, Ll_p14_C4, Ll_p14_P4, g, 0.000e+00, 1.384e-10
inductor, Ll_p14_L1, Ll_p14_Q1, Ll_p14_P2, 0.000e+00, 2.934e+07
inductor, Ll_p14_L2, Ll_p14_Q2, Ll_p14_P3, 0.000e+00, 4.820e+06
inductor, Ll_p14_L3, Ll_p14_Q3, Ll_p14_P4, 0.000e+00, 8.801e+06
inductor, Ll_p14_L4, Ll_p14_Q4, g, 0.000e+00, 9.639e+06

data of nodes
type, name, initial condition [SI]
node, Ll_p14_n1, 1.000e+05
node, Ll_p14_P1, 1.000e+05
node, Ll_p14_P2, 1.000e+05
node, Ll_p14_P3, 1.000e+05
node, Ll_p14_P4, 1.000e+05
node, Ll_p14_Q1, 1.000e+05
node, Ll_p14_Q2, 1.000e+05
node, Ll_p14_Q3, 1.000e+05
node, Ll_p14_Q4, 1.000e+05



p15
data of edges
type, name, node start, node end, initial condition [SI], parameter [SI]
resistor, Ul_p15_R0, Ul_p15_n1, Ul_p15_P1, 0.000e+00, 1.333e+10
resistor, Ul_p15_R1, Ul_p15_P1, Ul_p15_Q1, 0.000e+00, 2.544e+10
resistor, Ul_p15_R2, Ul_p15_P2, Ul_p15_Q2, 0.000e+00, 9.786e+09
resistor, Ul_p15_R3, Ul_p15_P3, Ul_p15_Q3, 0.000e+00, 3.131e+09
resistor, Ul_p15_R4, Ul_p15_P4, Ul_p15_Q4, 0.000e+00, 7.829e+08
capacitor, Ul_p15_C1, Ul_p15_P1, g, 0.000e+00, 1.334e-11
capacitor, Ul_p15_C2, Ul_p15_P2, g, 0.000e+00, 1.334e-12
capacitor, Ul_p15_C3, Ul_p15_P3, g, 0.000e+00, 3.973e-11
capacitor, Ul_p15_C4, Ul_p15_P4, g, 0.000e+00, 4.215e-10
inductor, Ul_p15_L1, Ul_p15_Q1, Ul_p15_P2, 0.000e+00, 1.893e+07
inductor, Ul_p15_L2, Ul_p15_Q2, Ul_p15_P3, 0.000e+00, 3.184e+06
inductor, Ul_p15_L3, Ul_p15_Q3, Ul_p15_P4, 0.000e+00, 5.641e+06
inductor, Ul_p15_L4, Ul_p15_Q4, g, 0.000e+00, 6.280e+06

data of nodes
type, name, initial condition [SI]
node, Ul_p15_n1, 1.000e+05
node, Ul_p15_P1, 1.000e+05
node, Ul_p15_P2, 1.000e+05
node, Ul_p15_P3, 1.000e+05
node, Ul_p15_P4, 1.000e+05
node, Ul_p15_Q1, 1.000e+05
node, Ul_p15_Q2, 1.000e+05
node, Ul_p15_Q3, 1.000e+05
node, Ul_p15_Q4, 1.000e+05


p16
data of edges
type, name, node start, node end, initial condition [SI], parameter [SI]
resistor, Ul_p16_R0, Ul_p16_n1, Ul_p16_P1, 0.000e+00, 5.121e+10
resistor, Ul_p16_R1, Ul_p16_P1, Ul_p16_Q1, 0.000e+00, 5.115e+11
resistor, Ul_p16_R2, Ul_p16_P2, Ul_p16_Q2, 0.000e+00, 1.967e+11
resistor, Ul_p16_R3, Ul_p16_P3, Ul_p16_Q3, 0.000e+00, 6.295e+10
resistor, Ul_p16_R4, Ul_p16_P4, Ul_p16_Q4, 0.000e+00, 1.574e+10
capacitor, Ul_p16_C1, Ul_p16_P1, g, 0.000e+00, 6.636e-13
capacitor, Ul_p16_C2, Ul_p16_P2, g, 0.000e+00, 6.635e-14
capacitor, Ul_p16_C3, Ul_p16_P3, g, 0.000e+00, 1.976e-12
capacitor, Ul_p16_C4, Ul_p16_P4, g, 0.000e+00, 2.097e-11
inductor, Ul_p16_L1, Ul_p16_Q1, Ul_p16_P2, 0.000e+00, 3.806e+08
inductor, Ul_p16_L2, Ul_p16_Q2, Ul_p16_P3, 0.000e+00, 6.401e+07
inductor, Ul_p16_L3, Ul_p16_Q3, Ul_p16_P4, 0.000e+00, 1.134e+08
inductor, Ul_p16_L4, Ul_p16_Q4, g, 0.000e+00, 1.262e+08

data of nodes
type, name, initial condition [SI]
node, Ul_p16_n1, 1.000e+05
node, Ul_p16_P1, 1.000e+05
node, Ul_p16_P2, 1.000e+05
node, Ul_p16_P3, 1.000e+05
node, Ul_p16_P4, 1.000e+05
node, Ul_p16_Q1, 1.000e+05
node, Ul_p16_Q2, 1.000e+05
node, Ul_p16_Q3, 1.000e+05
node, Ul_p16_Q4, 1.000e+05


p17
data of edges
type, name, node start, node end, initial condition [SI], parameter [SI]
resistor, Ul_p17_R0, Ul_p17_n1, Ul_p17_P1, 0.000e+00, 1.847e+10
resistor, Ul_p17_R1, Ul_p17_P1, Ul_p17_Q1, 0.000e+00, 2.210e+10
resistor, Ul_p17_R2, Ul_p17_P2, Ul_p17_Q2, 0.000e+00, 8.500e+09
resistor, Ul_p17_R3, Ul_p17_P3, Ul_p17_Q3, 0.000e+00, 2.720e+09
resistor, Ul_p17_R4, Ul_p17_P4, Ul_p17_Q4, 0.000e+00, 6.800e+08
capacitor, Ul_p17_C1, Ul_p17_P1, g, 0.000e+00, 1.536e-11
capacitor, Ul_p17_C2, Ul_p17_P2, g, 0.000e+00, 1.536e-12
capacitor, Ul_p17_C3, Ul_p17_P3, g, 0.000e+00, 4.574e-11
capacitor, Ul_p17_C4, Ul_p17_P4, g, 0.000e+00, 4.853e-10
inductor, Ul_p17_L1, Ul_p17_Q1, Ul_p17_P2, 0.000e+00, 1.645e+07
inductor, Ul_p17_L2, Ul_p17_Q2, Ul_p17_P3, 0.000e+00, 2.766e+06
inductor, Ul_p17_L3, Ul_p17_Q3, Ul_p17_P4, 0.000e+00, 4.900e+06
inductor, Ul_p17_L4, Ul_p17_Q4, g, 0.000e+00, 5.455e+06

data of nodes
type, name, initial condition [SI]
node, Ul_p17_n1, 1.000e+05
node, Ul_p17_P1, 1.000e+05
node, Ul_p17_P2, 1.000e+05
node, Ul_p17_P3, 1.000e+05
node, Ul_p17_P4, 1.000e+05
node, Ul_p17_Q1, 1.000e+05
node, Ul_p17_Q2, 1.000e+05
node, Ul_p17_Q3, 1.000e+05
node, Ul_p17_Q4, 1.000e+05


p18
data of edges
type, name, node start, node end, initial condition [SI], parameter [SI]
resistor, H_p18_R0, H_p18_n1, H_p18_P1, 0.000e+00, 3.164e+09
resistor, H_p18_R1, H_p18_P1, H_p18_Q1, 0.000e+00, 1.810e+10
resistor, H_p18_R2, H_p18_P2, H_p18_Q2, 0.000e+00, 6.963e+09
resistor, H_p18_R3, H_p18_P3, H_p18_Q3, 0.000e+00, 2.228e+09
resistor, H_p18_R4, H_p18_P4, H_p18_Q4, 0.000e+00, 5.570e+08
capacitor, H_p18_C1, H_p18_P1, g, 0.000e+00, 1.875e-11
capacitor, H_p18_C2, H_p18_P2, g, 0.000e+00, 1.874e-12
capacitor, H_p18_C3, H_p18_P3, g, 0.000e+00, 5.583e-11
capacitor, H_p18_C4, H_p18_P4, g, 0.000e+00, 5.924e-10
inductor, H_p18_L1, H_p18_Q1, H_p18_P2, 0.000e+00, 1.347e+07
inductor, H_p18_L2, H_p18_Q2, H_p18_P3, 0.000e+00, 2.266e+06
inductor, H_p18_L3, H_p18_Q3, H_p18_P4, 0.000e+00, 4.014e+06
inductor, H_p18_L4, H_p18_Q4, g, 0.000e+00, 4.469e+06

data of nodes
type, name, initial condition [SI]
node, H_p18_n1, 1.000e+05
node, H_p18_P1, 1.000e+05
node, H_p18_P2, 1.000e+05
node, H_p18_P3, 1.000e+05
node, H_p18_P4, 1.000e+05
node, H_p18_Q1, 1.000e+05
node, H_p18_Q2, 1.000e+05
node, H_p18_Q3, 1.000e+05
node, H_p18_Q4, 1.000e+05


p19
data of edges
type, name, node start, node end, initial condition [SI], parameter [SI]
resistor, G_p19_R0, G_p19_n1, G_p19_P1, 0.000e+00, 1.055e+10
resistor, G_p19_R1, G_p19_P1, G_p19_Q1, 0.000e+00, 2.323e+10
resistor, G_p19_R2, G_p19_P2, G_p19_Q2, 0.000e+00, 8.935e+09
resistor, G_p19_R3, G_p19_P3, G_p19_Q3, 0.000e+00, 2.859e+09
resistor, G_p19_R4, G_p19_P4, G_p19_Q4, 0.000e+00, 7.148e+08
capacitor, G_p19_C1, G_p19_P1, g, 0.000e+00, 1.461e-11
capacitor, G_p19_C2, G_p19_P2, g, 0.000e+00, 1.461e-12
capacitor, G_p19_C3, G_p19_P3, g, 0.000e+00, 4.351e-11
capacitor, G_p19_C4, G_p19_P4, g, 0.000e+00, 4.617e-10
inductor, G_p19_L1, G_p19_Q1, G_p19_P2, 0.000e+00, 1.729e+07
inductor, G_p19_L2, G_p19_Q2, G_p19_P3, 0.000e+00, 2.907e+06
inductor, G_p19_L3, G_p19_Q3, G_p19_P4, 0.000e+00, 5.150e+06
inductor, G_p19_L4, G_p19_Q4, g, 0.000e+00, 5.734e+06

data of nodes
type, name, initial condition [SI]
node, G_p19_n1, 1.000e+05
node, G_p19_P1, 1.000e+05
node, G_p19_P2, 1.000e+05
node, G_p19_P3, 1.000e+05
node, G_p19_P4, 1.000e+05
node, G_p19_Q1, 1.000e+05
node, G_p19_Q2, 1.000e+05
node, G_p19_Q3, 1.000e+05
node, G_p19_Q4, 1.000e+05


p20
data of edges
type, name, node start, node end, initial condition [SI], parameter [SI]
resistor, Sp_p20_R0, Sp_p20_n1, Sp_p20_P1, 0.000e+00, 1.147e+10
resistor, Sp_p20_R1, Sp_p20_P1, Sp_p20_Q1, 0.000e+00, 2.857e+10
resistor, Sp_p20_R2, Sp_p20_P2, Sp_p20_Q2, 0.000e+00, 1.099e+10
resistor, Sp_p20_R3, Sp_p20_P3, Sp_p20_Q3, 0.000e+00, 3.516e+09
resistor, Sp_p20_R4, Sp_p20_P4, Sp_p20_Q4, 0.000e+00, 8.790e+08
