6.3082967e+01
1.3364250e+02
6.6524554e+01
1.0430602e+02
6.5692484e+01
1.1659520e+02
8.9839970e+01
5.5374667e+03
2.5215616e+02
7.1668240e+02
5.5101520e+01
1.9935817e+02
8.5112844e+00
8.8120180e+00
1.0775065e+01
1.0587021e+01
