6.3098375e+01
1.3363889e+02
6.6536884e+01
1.0430812e+02
6.5701127e+01
1.1659926e+02
8.9881767e+01
5.5380854e+03
2.5216015e+02
7.1671431e+02
5.5102044e+01
1.9937930e+02
8.5120295e+00
8.8126851e+00
1.0775057e+01
1.0588581e+01
