edge, D-mitral, 1.2845352e-04
edge, L-mitral, 1.2845352e-04
edge, D-aorta, -2.7222438e-13
edge, L-aorta, -2.7222437e-13
edge, PLA, 1.2845352e-04
edge, C-elastance, -1.2845352e-04
node, left-atrium, 1.0206000e+05
node, N1, 1.0100154e+05
node, left-ventricular, 1.0100997e+05
node, N2, 1.2344126e+05
node, aorta, 1.2344126e+05
node, G, 1.0000000e+05
