     A17, 1.2342521e+05, 1.2342044e+05, 2.1348538e-02, 2.3099127e-02,  5.8309362e-03, 5.3344833e-03, 2.0449002e-01, 2.0444419e-01, 9.1165594e-02, 9.1141609e-02, 1.1748698e+01, 1.1748251e+01
     A14, 1.2344525e+05, 1.2345343e+05, 8.9324680e-03, 1.2500491e-02,  3.4381832e-02, 3.3419829e-02, 5.5983267e-01, 5.5992481e-01, 3.2233551e-01, 3.2235175e-01, 9.9583184e+00, 9.9589067e+00
     A18, 1.2345306e+05, 1.2346356e+05, 3.5828733e-02, 3.9572170e-02,  3.1519346e-02, 2.9784797e-02, 5.3006532e-01, 5.3001472e-01, 3.0011601e-01, 2.9995744e-01, 9.9789759e+00, 9.9786459e+00
     A26, 1.2346342e+05, 1.2346457e+05, 1.1008830e-03, 4.7108580e-03,  1.7717203e-02, 1.3358355e-02, 3.6517208e-01, 3.6518707e-01, 1.8587668e-01, 1.8588372e-01, 1.0359393e+01, 1.0359507e+01
     A27, 1.2346396e+05, 1.2348749e+05, 5.8068422e-02, 6.0758759e-02,  2.4467633e-02, 1.9128619e-02, 4.3969598e-01, 4.3964921e-01, 2.3561775e-01, 2.3536119e-01, 1.0119699e+01, 1.0119370e+01
     A28, 1.2348753e+05, 1.2349424e+05, 6.8073302e-02, 6.7470531e-02,  1.7495416e-02, 1.7494290e-02, 3.9228204e-01, 3.9219244e-01, 2.0343528e-01, 2.0328547e-01, 1.0256253e+01, 1.0255593e+01
     A29, 1.2348724e+05, 1.2348874e+05, 1.2914017e-02, 1.2977142e-02,  1.0302628e-02, 9.1139841e-03, 2.8237840e-01, 2.8239541e-01, 1.3486424e-01, 1.3487256e-01, 1.0866290e+01, 1.0866434e+01
     A30, 1.2348888e+05, 1.2349032e+05, 1.8848435e-02, 1.8901733e-02,  6.5428448e-03, 6.1654360e-03, 2.2159163e-01, 2.2160412e-01, 1.0043970e-01, 1.0044516e-01, 1.1515570e+01, 1.1515688e+01
     A31, 1.2349035e+05, 1.2349047e+05, 1.0591219e-02, 1.0710924e-02,  6.7642546e-03, 5.5116092e-03, 2.1615509e-01, 2.1615384e-01, 9.7519983e-02, 9.7518113e-02, 1.1593523e+01, 1.1593511e+01
     A32, 1.2348897e+05, 1.2348174e+05, 1.6741566e-02, 1.6929959e-02,  3.8272176e-03, 3.5878455e-03, 1.6117040e-01, 1.6111504e-01, 6.9024669e-02, 6.8996578e-02, 1.2639350e+01, 1.2638747e+01
     A33, 1.2349023e+05, 1.2348983e+05, 7.7571331e-03, 7.9038139e-03,  5.1547341e-03, 4.7865190e-03, 1.9157053e-01, 1.9156561e-01, 8.4389933e-02, 8.4386695e-02, 1.1986088e+01, 1.1986039e+01
     A34, 1.2349428e+05, 1.2349593e+05, 1.5270675e-02, 1.4346301e-02,  1.0462571e-02, 9.4031934e-03, 2.8580196e-01, 2.8581886e-01, 1.3666288e-01, 1.3666999e-01, 1.0832190e+01, 1.0832332e+01
     A35, 1.2349434e+05, 1.2349521e+05, 7.1340482e-02, 7.0814685e-02,  1.6294128e-02, 1.6010041e-02, 3.7561231e-01, 3.7555129e-01, 1.9251559e-01, 1.9244407e-01, 1.0319808e+01, 1.0319351e+01
     A36, 1.2349497e+05, 1.2349525e+05, 4.2168127e-03, 3.6801271e-03,  6.5647640e-03, 6.5647727e-03, 2.2568408e-01, 2.2568571e-01, 1.0249030e-01, 1.0249050e-01, 1.1453575e+01, 1.1453590e+01
     A38, 1.2349516e+05, 1.2349387e+05, 2.4916905e-02, 2.4236302e-02,  6.5646871e-03, 6.5646053e-03, 2.2566974e-01, 2.2565447e-01, 1.0247442e-01, 1.0246542e-01, 1.1453441e+01, 1.1453298e+01
     A37, 1.2349521e+05, 1.2349519e+05, 6.3420191e-02, 6.2706383e-02,  1.6819937e-02, 1.6819081e-02, 3.8390132e-01, 3.8383094e-01, 1.9774459e-01, 1.9767002e-01, 1.0283166e+01, 1.0282643e+01
     A39, 1.2349532e+05, 1.2347979e+05, 6.1800859e-02, 5.5867977e-02,  1.6407496e-02, 1.5552241e-02, 3.7324204e-01, 3.7266031e-01, 1.9076997e-01, 1.9027463e-01, 1.0323692e+01, 1.0319319e+01
     A40, 1.2347952e+05, 1.2347849e+05, 1.2893691e-02, 1.1224861e-02,  5.7390951e-03, 3.9074346e-03, 1.8551852e-01, 1.8550807e-01, 8.1406313e-02, 8.1400170e-02, 1.2105381e+01, 1.2105274e+01
     A41, 1.2347924e+05, 1.2347245e+05, 5.7195888e-02, 5.5737862e-02,  1.5102279e-02, 1.4541212e-02, 3.5763027e-01, 3.5746934e-01, 1.8070577e-01, 1.8058714e-01, 1.0386609e+01, 1.0385377e+01
     A42, 1.2347169e+05, 1.2344476e+05, 5.3700998e-02, 4.9919749e-02,  1.0453423e-02, 9.2594634e-03, 2.8467773e-01, 2.8425289e-01, 1.3612956e-01, 1.3585711e-01, 1.0840772e+01, 1.0837187e+01
     A43, 1.2347169e+05, 1.2344476e+05, 5.3700998e-02, 4.9919749e-02,  1.0453423e-02, 9.2594634e-03, 2.8467773e-01, 2.8425289e-01, 1.3612956e-01, 1.3585711e-01, 1.0840772e+01, 1.0837187e+01
